place_name,rating,review_text,published_at_date,prep,sentiment,review_sentiment
Lafayette Grand Cafe & Bakery,4,"Very good service, sometimes it is difficult to get the famous stuffed Croissants due to the amount of people that gather at the door, it is advisable to go early! The quality and service is very good, the price is somewhat expensive compared to other breakfast options. It also had a considerable increase compared to last year. Two stuffed croissants and 2 lattes $32.",2024,good servic difficult famou stuf croissant due amount peopl gather door advis earli qualiti servic good price expens compar breakfast option consider increas compar year stuf croissant latt,1,0.5106
Lafayette Grand Cafe & Bakery,4,Had to get the viral round croissant from here! Got the pistachio one. Did not disappoint!,2024,viral round croissant pistachio disappoint,1,-0.4019
Lafayette Grand Cafe & Bakery,5,Love it!,2024,love,1,0.6369
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,1,"Over hyped, over rated everything. Not worth your time or money. So many better places in NYC to go to.",2024,hype rate worth time money place nyc,-1,0.2263
Lafayette Grand Cafe & Bakery,3,Taste aint worth the price,2024,tast aint worth price,0,-0.1695
Lafayette Grand Cafe & Bakery,5,"I m so glad I don t live nearby Lafayette Grand Cafe & Bakery.  I ve stopped in several times for pastries, cookies, baguettes, croissants, and coffee.  The only thing that has ever disappointed me was not getting what I wanted because they d run out of it before I arrived. I do love their after school special cookies. Peanut butter, rolled in hazelnuts, with a raspberry jam filling. Divine!",2024,glad don live nearbi lafayett grand cafe bakeri ve stop time pastri cooki baguett croissant coffe thing disappoint want run arriv love school special cooki peanut butter roll hazelnut raspberri jam fill divin,1,0.8519
Lafayette Grand Cafe & Bakery,5,"Loved the pistachio supreme best of all options, the crumb cake and the olive oil cake were delicious. Dont miss out by snagging just the latest trend",2024,love pistachio suprem option crumb cake oliv oil cake delici dont miss snag latest trend,1,0.6852
Lafayette Grand Cafe & Bakery,5,40 minute wait for the bakery Still going hard on the gram/tiktok Food,2024,minut wait bakeri hard gram tiktok food,1,-0.1027
Lafayette Grand Cafe & Bakery,5,The food is really  !!,2024,food,1,0.0
Lafayette Grand Cafe & Bakery,5,I had pistachio croissant and it was delicious.,2024,pistachio croissant delici,1,0.0
Lafayette Grand Cafe & Bakery,1,Long wait . Not organized,2024,long wait organ,-1,0.0
Lafayette Grand Cafe & Bakery,1,"I couldn t believe the agony I endured at this bakery! The line snaked around like a never-ending labyrinth, and the staff seemed more interested in chatting amongst themselves than expediting orders. My precious time was squandered standing amidst the chaos, with no end in sight. By the time I reached the counter, my enthusiasm for pastries had soured, overshadowed by the frustration of the interminable wait. Avoid this place unless you have an entire day to spare!",2024,couldn agoni endur bakeri line snake end labyrinth staff interest chat expedit order preciou time squander stand amidst chao end sight time reach counter enthusiasm pastri sour overshadow frustrat intermin wait avoid place entir day spare,-1,0.5859
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,Its very pretty and the cakes are delicious.,2024,pretti cake delici,1,0.0
Lafayette Grand Cafe & Bakery,4,Very Goooood.,2024,goooood,1,0.0
Lafayette Grand Cafe & Bakery,5,Best,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,Some bakery items available only from morning to sometime afternoon,2024,bakeri item morn afternoon,1,0.0
Lafayette Grand Cafe & Bakery,5,Exceptional Brunch,2024,except brunch,1,0.0
Lafayette Grand Cafe & Bakery,4,"The food is great and they have the BEST almond croissants and onion scones in NYC (sell out very fast). The bad thing is that for some reason you cant order pastries from the  bakery while you are seated at the table and ordering from the menu. It is very confusing. The bakery area is standing room only and late became popular on TokTok, so lots of tourists. The service could have been faster a bit. The ambiance is very eye pleasing and elegant. Great for a nice brunch date.",2024,food great almond croissant onion scone nyc sell fast bad thing reason order pastri bakeri seat tabl order menu confus bakeri area stand room late popular toktok lot tourist servic faster bit ambianc eye pleas eleg great nice brunch date,1,0.8834
Lafayette Grand Cafe & Bakery,4,"We were very lucky and didnt have to wait long. Prices are set very high. pastries very good. Service was rather unfriendly and unmotivated, which is a shame. They have seating areas for reservations and seating areas to eat food from the bakery (unserviced)",2024,lucki didnt wait long price set high pastri good servic unfriendli unmotiv shame seat area reserv seat area eat food bakeri unserv,1,-0.0516
Lafayette Grand Cafe & Bakery,5,"Ah the New York Rolls, chocolate, pistachio and pineapple, we had to taste them all   and we had a blast!!!!! The cookie wasn t bad either",2024,ah york roll chocol pistachio pineappl tast blast cooki wasn bad,1,-0.5423
Lafayette Grand Cafe & Bakery,5,We loved their salon and their delicious pastries.,2024,love salon delici pastri,1,0.6369
Lafayette Grand Cafe & Bakery,2,So the bakery is amazing and the supreme isnt even the best thing they make.  However we went for brunch and the menu choices were almost entirely breakfast and not to my taste.  I ordered the burger and ordered it medium and BOTH times it came out rare with the 2nd time being even more rare than the first.  I sampled food from the other 5 people with me and found all of it mediocre at best,2024,bakeri amaz suprem isnt thing make brunch menu choic breakfast tast order burger order medium time rare time rare sampl food peopl found mediocr,-1,0.0
Lafayette Grand Cafe & Bakery,4,I got the popular pistachio croissant and it looks so pretty. It tastes good but the topping cream is too sweet for me.,2024,popular pistachio croissant pretti tast good top cream sweet,1,0.8591
Lafayette Grand Cafe & Bakery,3,,2024,,0,0.0
Lafayette Grand Cafe & Bakery,4,"Came here for the first time for Valentines day dinner. The food was phenomenal - their duck confit was one of the best duck dishes Ive had. The beef duo with short ribs and filet was good but a bit overpriced compared to the duck. Cocktails are great too, they were strong and delicious. Their service however is far inferior compared to the food. The waiter was distracted, spilled a good amount of water on the table on two occasions, and paid a lot more attention to the man at the table than the woman. Had they not messed up the service it would have been a solid 5 star experience.",2024,time valentin day dinner food phenomen duck confit duck dish ive beef duo short rib filet good bit overpr compar duck cocktail great strong delici servic inferior compar food waiter distract spill good amount water tabl occas paid lot attent man tabl woman mess servic solid star experi,1,0.8126
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,3,"The line outside is only for the bakery, not for the restaurant.",2024,line bakeri restaur,0,0.0
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,4,"Basically the same hype as cronut. It s a pastry that has caused a lot of stir over the past year half or so due to tik tok. I remember trying a coworkers when her boyfriend waited 2 hours with another friend to get her 2. I decided to finally get one myself during extremely bad weather and braved the storm. No line which was amazing! I wouldn t wait longer than 15 min, especially in the cold. The pistachio one had hints of extract, which I m not too big a fan of. The chocolate had an almost alcoholic like flavor filling, with basically dark chocolate icing on top. The croissant outer shell was amazing, I honestly think that alone is worth trying. Very very crispy and flakey. Overall, however I probably wouldn t go out of my way again. Great bakery and if I were in the neighborhood, I would likely come back to try the other baked goods.",2024,basic hype cronut pastri caus lot stir past year half due tik tok rememb cowork boyfriend wait hour friend decid final extrem bad weather brave storm line amaz wouldn wait longer min cold pistachio hint extract big fan chocol alcohol flavor fill basic dark chocol ice top croissant outer shell amaz honestli worth crispi flakey wouldn great bakeri neighborhood back bake good,1,0.9337
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,"Nice place, delicious croissants, had best Old fashioned cocktail at the bar, the only thin I didn t like was you not allowed to eat special croissants in there, and that was the reason we went there), amd nobody told us about that, were waiting for the table for 45 minutes, and then had to stay in the huge line to buy those special croissants to go!",2024,nice place delici croissant fashion cocktail bar thin didn allow eat special croissant reason amd told wait tabl minut stay huge line buy special croissant,1,0.886
Lafayette Grand Cafe & Bakery,1,"Waited almost an hour to get the chocolate croissant and it was NOT filled with chocolate. You could tell that they tried to fill it but didnt do it properly. Was so disappointed. Paid so much and waited so much and didnt even get the food quality i expected. And I wasnt there just for the croissant. I took a lot of food but I did come particularly for the chocolate croissant. And it wasnt for me, it was for someone else. I was so disappointed when they ate the croissant and We realized it was not filled.",2024,wait hour chocol croissant fill chocol fill didnt properli disappoint paid wait didnt food qualiti expect wasnt croissant lot food chocol croissant wasnt disappoint ate croissant realiz fill,-1,0.5448
Lafayette Grand Cafe & Bakery,1,Overly crowded. Too much crowd for crossiant. They sell it only until 4pm. We spend so much time in the line but they ran out of croissants as we approached. Too much crowd inside near the counter to buy anything. We tried bafka bread instead. It was averagely good. They should have some sugar free options too. Food,2024,overli crowd crowd crossiant sell pm spend time line ran croissant approach crowd insid counter buy bafka bread averag good sugar free option food,-1,0.7351
Lafayette Grand Cafe & Bakery,5,Went to the Bakery and stopped by their brunch as well. Had the lemon pancakes with hot chocolate while I indulged in their famous signature croissants. All were amazing! Definitely get the Onion Scone from the Bakery as well. Get there before 10:30am to beat the line on a weekend. Only had to wait 10mins,2024,bakeri stop brunch lemon pancak hot chocol indulg famou signatur croissant amaz onion scone bakeri beat line weekend wait min,1,-0.296
Lafayette Grand Cafe & Bakery,1,"Went last night with my friend and very disappointed!!! Overrated in every level:food,service,ambience etc! It s not worth it to go to this place,there is another restaurants in the city with better quality food and services! Food",2024,night friend disappoint overr level food servic ambienc worth place restaur citi qualiti food servic food,-1,0.34
Lafayette Grand Cafe & Bakery,5,Worth the wait for the bakery,2024,worth wait bakeri,1,0.2263
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,3,Cold salmon Benedict.  Salmon smelled.,2024,cold salmon benedict salmon smell,0,0.0
Lafayette Grand Cafe & Bakery,4,Very good place if you are a fan of sweets. We ordered the chocolate bread. It is crispy on the outside and creamy in its filling. The line was long but its pretty fast. We went Sunday afternoon.,2024,good place fan sweet order chocol bread crispi creami fill line long pretti fast sunday afternoon,1,0.802
Lafayette Grand Cafe & Bakery,4,"Review for the bakery portion. Most people are here for the croissant, which are now $9.50 each, and very solid. Flaky, flavorful, and probably should be shared with others. They have seasonal flavors. The lines can be a bit long though - if you are there for the cafe, you can just skip the line and talk to the hostess. The croissants can run out, so come soon after they are baked (which is apparently at 8am, 12pm, and 4pm). We got in line at 1:30,am and got our croissants at 2pm. By that time, they were out of most flavors and only at 12 croissants left!",2024,review bakeri portion peopl croissant solid flaki flavor share season flavor line bit long cafe skip line talk hostess croissant run bake appar pm pm line croissant pm time flavor croissant left,1,0.4215
Lafayette Grand Cafe & Bakery,5,A great place in NY. Delicious food and its unmissable bakery!!!,2024,great place ny delici food unmiss bakeri,1,0.6249
Lafayette Grand Cafe & Bakery,1,Waited on the useless line out side for hour for them to tell me they are out of croissants.,2024,wait useless line side hour croissant,-1,-0.4215
Lafayette Grand Cafe & Bakery,5,"Amazing environment, great service and excellent food. Recommend for a nice breakfast.",2024,amaz environ great servic excel food recommend nice breakfast,1,0.9081
Lafayette Grand Cafe & Bakery,5,"Everything was exquisite, the service was excellent, without a doubt a place that I will visit when I return to New York.",2024,exquisit servic excel doubt place visit return york,1,0.128
Lafayette Grand Cafe & Bakery,3,"Waited 2 hours for the famous pastries. The pistchio one is too good, but again a wait of 2 hours is insane  make sure to go during specific times of the day where they do the drops (i was there around 4 pm)",2024,wait hour famou pastri pistchio good wait hour insan make specif time day drop pm,0,0.2023
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,4,"Had heard a lot about this place, especially the notorious waiting in long lines but when I went there was no line whatsoever, and they had a ton of croissants left in all flavors. The 3 flavors available at the time: chocolate, pistachio, and strawberry. I tried the pistachio one. It was filled with pistachio cream, very sweet, flaky, and good enough portion for one person. While it was easy to procure a croissant, and find a seat, the price point wasn t enticing. One croissant costed $10.34 (with tax), which is not at all cheap or common for a croissant. Also tried their Mocha with plant based milk, which costed an additional $9 (with tax). While the ambiance and croissant is good, this is an overly expensive place IMO.",2024,heard lot place notori wait long line line whatsoev ton croissant left flavor flavor time chocol pistachio strawberri pistachio fill pistachio cream sweet flaki good portion person easi procur croissant find seat price point wasn entic croissant cost tax cheap common croissant mocha plant base milk cost addit tax ambianc croissant good overli expens place imo,1,0.8316
Lafayette Grand Cafe & Bakery,5,Don t sleep on the non-bakery items! Their French onion soup and fries were awesome. We also couldn t leave without trying some of the dessert items and some espresso to go. Looking forward to getting here again one day!,2024,don sleep bakeri item french onion soup fri awesom couldn leav dessert item espresso forward day,1,0.0
Lafayette Grand Cafe & Bakery,5,Best croissants ever,2024,croissant,1,0.0
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,3,"Here is the nitty-gritty of my thoughts: 1. Is it Worth the hype? No. Even though I enjoyed it, $10 for a pastry is overpriced. You pay for the aesthetics. I can t deny this vday limited supreme is cuter than their regular ones. The croissant is huge - share one with your friend so you pay $5 each, girl math. Oishii Berry is expensive, so you can also convince yourself paying more for good strawberries. 2. How long did I wait? 10 mins before they started selling the last batch (4pm) on a Friday. Don t waste your time if the line is too long. If you have never tried Lafayette s viral croissants and been wanting to try for the hell of it, go ahead. The hype is dying down. You never go wrong with Oishii Berry, and this collab is 100% instagrammable. Oui Love Oishii Supreme We read many bad reviews about their supremes, but this February special went beyond our expectations. The pink white chocolate top glaze was overly sweet so we scraped it off. The two Koyo berries were good but much smaller irl. Mediocre croissant - it was neither buttery nor flaky, perhaps that s how their supreme maintains the perfectly round shape. Yuzu creme was right up my alley, very creamy and citrusy; while the Koyo berry compote tasted fresh and natural, unlike some sickly sweet jam with artificial flavoring. The two components were good seperately but didn t really complement with one another.",2024,nitti gritti thought worth hype enjoy pastri overpr pay aesthet deni vday limit suprem cuter regular croissant huge share friend pay girl math oishii berri expens convinc pay good strawberri long wait min start sell batch pm friday don wast time line long lafayett viral croissant want hell ahead hype die wrong oishii berri collab instagramm oui love oishii suprem read bad review suprem februari special expect pink white chocol top glaze overli sweet scrape koyo berri good smaller irl mediocr croissant butteri flaki suprem maintain perfectli round shape yuzu creme alley creami citrusi koyo berri compot tast fresh natur unlik sickli sweet jam artifici flavor compon good seper didn complement,0,0.9674
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,4,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,Lafayette Grand Cafe & Bakery Lafayette Grand Cafe & Bakery,2024,lafayett grand cafe bakeri lafayett grand cafe bakeri,1,0.7184
Lafayette Grand Cafe & Bakery,5,"Unfortunately we missed the croissants! But we tasted a ton of other pastries and they were fantastic. Try out the cronut, and classic chocolate cookies. Incredible bread as well, the baguets were so crispy on the outside and had a  pillowly soft interior. Must try!",2024,miss croissant tast ton pastri fantast cronut classic chocol cooki incred bread baguet crispi pillowli soft interior,1,-0.1531
Lafayette Grand Cafe & Bakery,3,Too crowded. Will never go back.,2024,crowd back,0,0.0
Lafayette Grand Cafe & Bakery,5,Stepped in for dessert & drinks post dinner. Our group felt welcomed like old friends by the hostess and sommelier. Highly recommended the brownie!,2024,step dessert drink post dinner group felt welcom friend hostess sommeli highli recommend browni,1,0.6908
Lafayette Grand Cafe & Bakery,5,"Ohhhh the food is sooooo darn good! Right when you enter you get the aroma of the bakery items and all the good food in there. We only got to try the bakery items this visit, but in the future would love to try more. They almost mixed up things and didnt run the bill for one of our orders at the same time so there had to be another payment made unfortunately. I tried some very popular items they have like the chocolate and pistachio supreme. I liked the smoked salmon croissant over the pulled curry chicken. The atmosphere is so good with enough space for small groups of people (4 to 6).",2024,ohhhh food sooooo darn good enter aroma bakeri item good food bakeri item visit futur love mix thing didnt run bill order time payment made popular item chocol pistachio suprem smoke salmon croissant pull curri chicken atmospher good space small group peopl,1,0.9403
Lafayette Grand Cafe & Bakery,5,A really good experience!  The food is pre-prepared as it came out very quickly and somewhat cold.,2024,good experi food pre prepar quickli cold,1,0.4404
Lafayette Grand Cafe & Bakery,3,"Coffee and drinks were fine. Light beer and Bellini. The omelet - was from premix (sad omelet) and was not worth its calories, the poached egg was runny, but the salad it came with was swimming in the dressing, not etable. I did not complain; the place wasnt worth the trouble,  . The decor is excellent. The bathroom was not clean, and I did not use it. I would choose Lady M, Bread Caffe, or  insomnia cookies, !Aux Merveilleux de Fred! Delice Macaroons! or Spot dessert bar on St Marks instead  , this its not worth the hype.",2024,coffe drink fine light beer bellini omelet premix sad omelet worth calori poach egg runni salad swim dress etabl complain place wasnt worth troubl decor excel bathroom clean choos ladi bread caff insomnia cooki aux merveilleux de fred delic macaroon spot dessert bar st mark worth hype,0,0.6808
Lafayette Grand Cafe & Bakery,4,"To me, Lafayette feels like a French American diner with good service, good ambiance, and decent food. I had 2 cocktails, which were both pretty good. We ordered the 5 cheeses appetizer, French onion soup, the beet salad, and bread with butter. The cheeses were meh. The soup was good, and had some beef in it which surprised me. The beet salad was not good. The bread and butter were both very good. All in all, it was great service, hit or miss food that was generally decent, and a fun night with friends.",2024,lafayett feel french american diner good servic good ambianc decent food cocktail pretti good order chees appet french onion soup beet salad bread butter chees meh soup good beef surpris beet salad good bread butter good great servic hit miss food gener decent fun night friend,1,0.9779
Lafayette Grand Cafe & Bakery,1,"VERY VERY DISAPPOINTED ! Despite having the reservation still waited for 20 mins. Hostess was so rude, when i asked what was the ETA she told me their priorities were larger parties. So you shouldn t go there with your significant other or just another friend, since they dont care about 2 people tables. Popular croissants area works independently from the restaurant and even if you have a reservation and table booked, you still have to get your place in the huge line, and order separately, since you can NOT order it through the restaurant menu. Croissant through the restaurant menu is very dry with dried up chocolate (which chocolate you can barely find). Overpriced sandwich had overcooked egg, unknown origin ham, and croissant was very very soft like brioche so was not even croissant. Server was nice at least and atmosphere was still nice.",2024,disappoint reserv wait min hostess rude ask eta told prioriti larger parti shouldn signific friend dont care peopl tabl popular croissant area work independ restaur reserv tabl book place huge line order separ order restaur menu croissant restaur menu dri dri chocol chocol bare find overpr sandwich overcook egg unknown origin ham croissant soft brioch croissant server nice atmospher nice,-1,0.678
Lafayette Grand Cafe & Bakery,4,Do believe the hype the stuffed croissants were so flaky and filled with the creamy goodness. I bought 1 of each flavor and being that I didn t want to share I brought 1 of each for my sisters as well.  It was a great experience but this level of decadence can only be annual for me.,2024,hype stuf croissant flaki fill creami good bought flavor didn share brought sister great experi level decad annual,1,0.8481
Lafayette Grand Cafe & Bakery,5,I had been looking forward to their croissants for months ever since I saw them on TikTok and they definitely lived up to the hype. Cant wait to go back.,2024,forward croissant month tiktok live hype wait back,1,0.0
Lafayette Grand Cafe & Bakery,3,,2024,,0,0.0
Lafayette Grand Cafe & Bakery,5,"Amazing! I loved this place, I saw the croissants and had to have one (I got the chocolate supreme, and it was as good as it looked, and it was amazing!) But the building is beautiful and the atmosphere inside and out are also awesome. Would definitely recommend!",2024,amaz love place croissant chocol suprem good look amaz build beauti atmospher insid awesom recommend,1,0.8625
Lafayette Grand Cafe & Bakery,4,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,2,,2024,,-1,0.0
Lafayette Grand Cafe & Bakery,5,"Worth the wait! I stood in line for 45 minutes in the cold weather, but the pineapple and pistachio croissants were divine! Flaky, buttery, and bursting with flavor. I missed out on this treat during my earlier visit, I was told they only offer croissants at 8 am and 4 pm. Timing is everything! Dont let the wait deter you - its a testament to the bakerys popularity.",2024,worth wait stood line minut cold weather pineappl pistachio croissant divin flaki butteri burst flavor miss treat earlier visit told offer croissant pm time dont wait deter testament bakeri popular,1,0.7003
Lafayette Grand Cafe & Bakery,4,Pastries are amazing! You ll most likely have to stay in line and be there on time. Croissants   are good flaky!,2024,pastri amaz ll stay line time croissant good flaki,1,0.4404
Lafayette Grand Cafe & Bakery,4,Lots and lots of crumbs.,2024,lot lot crumb,1,0.0
Lafayette Grand Cafe & Bakery,4,We went there for the famous croissants. The ambiance and food quality is really good. Just a thing that they can change: i believe they do have a really nice customer base and regular busy cafe. They should arrange something better whos there in long queues. Overall good experience,2024,famou croissant ambianc food qualiti good thing chang nice custom base regular busi cafe arrang who long queue good experi,1,0.8225
Lafayette Grand Cafe & Bakery,2,The round croissants really dont have to be there. Ours were quite dry and the filling was way too much! Sugar shock! We dont even want to talk about the price (almost 10 dollars).,2024,round croissant dont dri fill sugar shock dont talk price dollar,-1,-0.3818
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,4,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,4,"The croissant was very delicious, a super flirty place and it is of good quality, very calm, everything I ordered a chocolate croissant, the croissant was very delicious but the cream was very sweet and cloying because it was dark chocolate",2024,croissant delici super flirti place good qualiti calm order chocol croissant croissant delici cream sweet cloy dark chocol,1,0.9022
Lafayette Grand Cafe & Bakery,4,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,3,"We went there for their famous croissant  and it was overhyped and overpriced. The first time we went, We waited in line for over an hour and by the time our turn came, they ran out so we went back again few weeks later. We had Pistachio and Chocolate croissant.",2024,famou croissant overhyp overpr time wait line hour time turn ran back week pistachio chocol croissant,0,0.0
Lafayette Grand Cafe & Bakery,4,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,4,"Chill place to grab the famous croissants  , some other bakery items as well as coffee! They do seasonal flavors too which are super fun! Really enjoyed the chocolate and pistachio ones!",2024,chill place grab famou croissant bakeri item coffe season flavor super fun enjoy chocol pistachio,1,0.886
Lafayette Grand Cafe & Bakery,5,Originally thought this was an overrated instagrammable place but the croissants are seriously delicious and fresh baked and nothing like i have had! The sandwiches are also high quality made with fresh baked bread. Staff are very kind. When I went there was barely a line - I would not wait 2+ hours in line.. try and find a time when it isnt too crowded.,2024,origin thought overr instagramm place croissant delici fresh bake sandwich high qualiti made fresh bake bread staff kind bare line wait hour line find time isnt crowd,1,0.7906
Lafayette Grand Cafe & Bakery,4,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,I like it,2024,,1,0.0
Lafayette Grand Cafe & Bakery,5,"Been dining at Lafayette since it opened in 2013. Consistent, professional, friendly, fun, special yet casual - no mean trick! Just a wonderful place to gather with friends for a delicious meal, snack or drink.",2024,dine lafayett open consist profession friendli fun special casual trick wonder place gather friend delici meal snack drink,1,0.8689
Lafayette Grand Cafe & Bakery,5,Overall really yummy croissants! Thankfully there was no line when I went and walked in. Yes the croissants are good but I wouldn t wait 1-2 hours for it.,2024,yummi croissant thank line walk croissant good wouldn wait hour,1,0.6597
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,4,"The new york roll is nice, but overpriced",2024,york roll nice overpr,1,0.4215
Lafayette Grand Cafe & Bakery,5,,2024,,1,0.0
Lafayette Grand Cafe & Bakery,3,"Was excited to visit but got disappointed. We came 5 minutes before reservation last Sunday for brunch, and were sitted just in 20 minutes of additional wait, that was annoying. The food menu was really not impressive and had only old classics like eggs Benedict and pancakes. Very small portions, my eggs Benedict were ok, shakshuka was bland. Drinks were ok. Asked to order one of the famous round croissants to the table and they rejected, told us to go to the counter and order there. Alright, decided to pick them up on the way out, BUT they didn t let us in the line in the building and said we need to go outside and wait in the line there, even though we just dined with them! That was a no thanks for me. Overall it s not worth the hype",2024,excit visit disappoint minut reserv sunday brunch sit minut addit wait annoy food menu impress classic egg benedict pancak small portion egg benedict shakshuka bland drink ask order famou round croissant tabl reject told counter order alright decid pick didn line build wait line dine worth hype,0,-0.3612
