place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,212557e253e5651854b3328802e16cee,3,"The food is just okay for me in this restuarant. I was not impressed.   What I didnt understand why they gave us an uncomfortable table right next to the bar that they used to prepare things.  So, you have staff doing something while youre eating.  The place wasnt even full.  There were other tables. Yes, I could have asked for another table, But, why does it come to that point?  The restaurant should be responsible for making their customers comfortable the moment they enter the place.",4 weeks ago,2024-03-27 16:14:28.529854,,,,0,193,8,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,b66674207e80ebb8fbc471140a5bed64,5,,a month ago,2024-03-24 16:14:28.533447,,,,0,3,2,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,701d990960ce567967716b4ad1e37a7f,5,,a month ago,2024-03-24 16:14:28.536643,,,,0,1,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,d90608a310fe5c25b3cba680b75158c1,1,Server was super rude and pushy even before sitting down. Wouldnt let us sit down with our group even though we reserved and was cold outside. Gave us the check without even asking whether we were done or wanted desert. She then ordered us to leave because there was other guests waiting after just finishing our dinner. Its a shame considering the food is great. Spicy shallot just earned a new customer.,a month ago,2024-03-24 16:14:28.539408,,,,0,1,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,4e85a02769d13f5269b8586c1f271c65,4,"Food was solid. Not as glorious as portrayed in some media. The only thing to mention is that my sirloin steak with green beans(prik king) was served warm, not hot. I don t get it.",a month ago,2024-03-24 16:14:28.542635,,,,0,89,50,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,fa9011a56f89eb730cfc548325765b32,5,,a month ago,2024-03-24 16:14:28.546173,,,,0,5,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,01b3b3f91f327b09fd41c8cd70a48879,5,Friendly Staff and flavorful Thai dishes Will go back again soon Food,a month ago,2024-03-24 16:14:28.548295,,,,0,19,57,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,8e4266f69cca1782198cb4b9a048ac7d,5,,a month ago,2024-03-24 16:14:28.551285,,,,0,32,886,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,f93bd87ffb1a7363696c5d7b86526b58,1,"Food was delivered hot and properly, but the pad see ew I got was so lacking in taste. They have consistently gone down over the last few years. There is no spiciness in the Thai. The noodles feel like boiled and the tofu/chicken has no taste. Very poor",a month ago,2024-03-24 16:14:28.554007,,,,1,4,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,9f373af67665e2b0cab559a727715cb9,5,,2 months ago,2024-02-24 16:14:28.556182,,,,0,15,1,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,a827625d9c9f34f4afaa032dedf50475,4,Y all should def try fried chicken cus it s hella good,2 months ago,2024-02-24 16:14:29.400018,,,,0,5,4,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,92bc1d3a5900a36efc936966b6b37f44,5,Fantastic,2 months ago,2024-02-24 16:14:29.404025,,,,0,11,6,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,f59eac72230a0cee860e8634a6bd8390,5,"I had, fried fish with sweet chili sauce. It was outstandingly delicious. Also in picture, crab meat fried rice and papaya bok bok Food : 5/5",2 months ago,2024-02-24 16:14:29.407205,,,,0,83,241,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,9ac056a4d0217b10ff3b83be4d54f8d7,1,"It used to be a decent dining establishment, with a friendly atmosphere. However, recently , this restaurant has started to resemble more of a Gay or LGBTQ Club.  The staff make inappropriate remarks of a sexual character and laugh at the customers behind their backs. I would not recommend the families with kids to visit this place. On the bright spot, the food still tastes good..",2 months ago,2024-02-24 16:14:29.410602,,,,1,2,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,4daa4adb1d55a936e7a49b5831993648,5,my favorite Thai resto in Queens. the duck curry and whole basil fish is where its at.,2 months ago,2024-02-24 16:14:29.413408,,,,0,60,3,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,03ab2677cdb614167fed55f754b250fe,5,,2 months ago,2024-02-24 16:14:29.415595,,,,0,16,9,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,2dc0ed8a1b7677390d47c617e8da34e0,5,Great food.,2 months ago,2024-02-24 16:14:29.417520,,,,0,85,268,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,0b738412a1c71f4a2f753abea0b16af6,5,,2 months ago,2024-02-24 16:14:29.420102,,,,0,11,3,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,d5e3fea33138b2840ce71b7cbbb764f7,4,"Party at home isnt bad idea at all after ordering out from Ayada Thai. Everyone is happy with deep fried fish with mango salad on the side. We order 2 kind of sausage and both of them are delicious. Grilled beef we wanted medium rare but we got kind of rare, so we had to cooked more by ourselves. Papaya salad is just ok and a bit salty. I was disappointed on Ka Nom Jeen noodle (side dish) the noodles were too hard and too big, not like Thai style Ka Nom Jeen. My favorite dish was Koong char nam pra (row shrimp with spicy fish sauce) Overall, they did a good job.",2 months ago,2024-02-24 16:14:29.421914,,,,0,537,4038,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,6735961f8be0546052ea8c2394a27c9f,5,,2 months ago,2024-02-24 16:14:29.424128,,,,0,3,1,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,c8d781b1591fa11ffbb79544a24a4c86,5,,2 months ago,2024-02-24 16:14:30.988331,,,,0,16,15,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,79cd539d7dbdb197550381a76fc51012,5,"I ordered delivery on a snowy day and ate it. I ordered Chive dumpling/pad thai/drunken noodle for lunch. It tasted so much better than I expected. The taste of Pad Thai was not too salty and it was very tasty to my mouth. drunken noodle It was a bit spread out, but it was still delicious. Chive dumplings are small but make a great appetizer. Next time, I want to go to the store and try other menu items!",3 months ago,2024-01-24 16:14:30.991135,,,,2,42,196,True,. Chive dumpling/ pad thai/ drunken noodle            . . Pad thai                            . drunken noodle                     . Chive dumpling                          . !,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,79831b341fb272bb3b666e2bacf83857,4,,3 months ago,2024-01-24 16:14:30.994484,,,,0,18,4,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,9f8091b0340fd98a002be6fb5f67af65,5,Great spicy drunken noodles. Get extra spicy for more flavor.,3 months ago,2024-01-24 16:14:30.997175,,,,0,189,27,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,18287fa261c39c09a4d09cfbd5205d20,5,Simply Amazing,3 months ago,2024-01-24 16:14:31.000336,,,,0,681,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,b2f15a47d6bac2bd090acdd21bbd97b5,5,My favorite spot! Papaya Salad w/ Crispy Catfish is Amazing! I also like the Papaya Salad. The service is good. I love everything here!!,3 months ago,2024-01-24 16:14:31.002945,,,,3,10,22,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,bbb997fe329f818959440b0b25907d7b,5,"Got red curry, the mock duck was delicious. Vegetarian options: Best mock duck Ive had. Food : 5/5 |",3 months ago,2024-01-24 16:14:31.005801,,,,0,60,48,True,Food,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,7f8d7cf4d47a6bf4e6b9fea73a22fd6d,5,"Pad see ew is awesome, The taste like eat that in Thailand . Must try!!!!",3 months ago,2024-01-24 16:14:31.008769,,,,0,6,10,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,1f50ac65e4198db341e18ea102427253,5,Absolutely delicious and our favorite Thai restaurant in New York. Every dish we ve tried was an explosion of flavor.,4 months ago,2023-12-24 16:14:31.010712,,,,0,9,8,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,ef095107183f5b88cfaf25a226585403,5,,4 months ago,2023-12-24 16:14:31.013171,,,,0,9,1218,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,a89ca54260fc14fa0c40e65a99bf6b9e,4,"Restaurant has good vibes, service is fast. I didnt taste authenticity in food. I would say food is an average, I will definitely try again.",4 months ago,2023-12-24 16:14:31.611640,,,,0,39,88,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,1a29e7c1faf5768da3c8b3b15075d920,5,,4 months ago,2023-12-24 16:14:31.614550,,,,0,36,4,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,00fa017b22b48bac8a20ef2c171d57de,5,,4 months ago,2023-12-24 16:14:31.616425,,,,0,,,,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,c706c4626bd1652713d4acaa3203e1a4,4,I got their lunch special of pad thai with pork which also came with a vegetable spring roll and chicken tomyum soup. Im not sure but the benches felt slightly heated which is a nice touch during winter months. They definitely give you your moneys worth of food here! Service was great too. They were very proactive with clearing my table anytime I was done with a plate. Bathroom was pretty clean and smelled nice.,4 months ago,2023-12-24 16:14:31.619194,,,,0,135,266,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,00a17f80cc5fdd4ff3aa1a9ce2c4d9b0,4,,4 months ago,2023-12-24 16:14:31.621883,,,,0,2,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,4ec8da98963dc4292619fe9f73901310,5,"I ve gotten takeout here twice. Both times the food was really great! I got the drunken noodles with chicken. They really put a good amount of chicken in there, and what I really enjoy is all the vegetables they have. The taste is amazing. The service was also really quick for getting takeout! Definitely will come back when I m in the area",5 months ago,2023-11-24 16:14:31.624279,,,,0,35,57,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,01d19aea07c5f07e653ba0bd050ed3a6,5,,5 months ago,2023-11-24 16:14:31.626626,,,,0,10,442,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,a5ef1d925a94967bd6894cc56cdf5776,1,Calamari looked like dried socks and tasted like a rubber.,5 months ago,2023-11-24 16:14:31.629352,,,,2,8,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,e2d971c2fcb5bc5cd63d33595e1248c2,2,"While the food at this restaurant was undeniably delicious, the overall dining experience was tainted by the discourteous service provided by our waiter named Peiu Peiu. Despite the culinary delights, the rude attitude made it challenging to fully enjoy the meal. We reserved a table for 20. Because 4 from our group did not arrive yet because they re still parking their car, the waiter started talking to us with a loud condescending rude voice saying that everyone should be there at our reserved time and she started scolding our party. We explained that due to plenty of street closures due to a marathon, its really difficult to get to the restaurant. Some of our friends not in our group also arrived and would like to sit close to our table but they were also treated rudely. Ayada was not even busy at that time and there were plenty of open table available. Hopefully, the management addresses this issue for future patrons.",5 months ago,2023-11-24 16:14:31.631909,,,,1,8,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,24924eba69053b1413e8a1a324f8cb4d,5,"Nice Thai tea, spring rolls and fried rice. Def coming back. The staff is friendly and attentive",5 months ago,2023-11-24 16:14:31.634079,,,,0,29,17,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,88c36ac32ee9135ae069ef65493af66d,1,$18 for a glass of wine! Beware Tourist trap,5 months ago,2023-11-24 16:14:32.186326,,,,0,4,322,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,0cac340260b065ce77bf3b55cfdf7b4e,4,,6 months ago,2023-10-24 16:14:32.189447,,,,0,374,6631,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,3dee10131b81ff2edcbe19c0da23ccc1,5,,6 months ago,2023-10-24 16:14:32.192036,,,,0,66,518,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,dfe00e7e2291adef6210db3fe35b7f74,5,"All the food here tastes amazing. Especially,  the catfish salad and crispy duck curry.",6 months ago,2023-10-24 16:14:32.194514,,,,0,240,13,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,a2bf9898eee7d35bba5a48876319afb5,4,,6 months ago,2023-10-24 16:14:32.197655,,,,0,135,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,40da007a83d73b67e497e92168645a29,5,I have to say Ayada is 1st or 2nd best in terms of closest to Thailand flavor profile.,6 months ago,2023-10-24 16:14:32.199691,,,,0,91,411,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,efa3186a3cae384db745af1a61010797,5,All very well! Good food and reasonable prices (within what is NY) Dietary restrictions: Gluten-free alternatives,6 months ago,2023-10-24 16:14:32.202853,,,,0,1,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,4d196b141bb3469800be645f558b84bf,5,"Spectacular! Delicious and filling food at an adequate price, they served us very well and the beers were very cold. Dietary restrictions: There were gluten-free alternatives, my celiac wife could eat without problems",6 months ago,2023-10-24 16:14:32.205660,,,,0,2,,False,"Espectacular! Comida rica y contundente a un precio adecuado, nos atendieron muy bien y las cervezas estaban bien heladasn Dietary restrictions: Habian alternativas sin gluten, mi senora celiaca pudo comer sin problemas",
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,a52aa892595cfbde4b655fbbb250d7be,2,Seafood not fresh. All food not real original. Pad Thai is worst. Very disappointed Food : 2/5 |,7 months ago,2023-09-24 16:14:32.208196,,,,1,1,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,b94f86650ff2f814606b4958e6ad7b43,2,,7 months ago,2023-09-24 16:14:32.210866,,,,0,6,2,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,bd41dfbf0fe11a2ab81855759bac1db4,5,,7 months ago,2023-09-24 16:14:32.784454,,,,0,40,1,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,86f58fc2b265d3e48c7aa1181cde143b,5,,7 months ago,2023-09-24 16:14:32.787245,,,,0,14,18,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,ca532a86b59a2e493d0b9ac7dfdacd46,5,,7 months ago,2023-09-24 16:14:32.790524,,,,0,84,241,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,637116ea0f3ccafcca8eb9575c88c361,5,One of the best Thai food I ve ever had in the US. Massive options on the menu is a plus.,7 months ago,2023-09-24 16:14:32.793666,,,,0,21,15,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,d1812aa5453b778a939624c87e982678,5,Delicious. The menu is extensive so come hungry! Best drunken noodles I ve ever had,7 months ago,2023-09-24 16:14:32.796685,,,,0,151,20,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,84afde0e87f6f95d4bc13310e67b177b,5,"Amazing pad Thai, and great lunch special. This place is worth a visit for sure! Immediately favorite Thai place in NYC",7 months ago,2023-09-24 16:14:32.799596,,,,0,225,3375,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,11f362eca0e301de95afaf1e0fd3b247,3,,7 months ago,2023-09-24 16:14:32.802343,,,,0,11,740,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,0438785904522117683e9b5d8aade0eb,5,Awesome authentic Thai cuisine with excellent service! One of many visits well make here Im sure.  Definitely recommend.,8 months ago,2023-08-24 16:14:32.804693,,,,0,467,223,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,051adb08ad8c08ddab1a8a60acad502e,5,Homemade cooking! Everything ordered are delicious. Will be back for sure. Food : 5/5,8 months ago,2023-08-24 16:14:32.807216,,,,0,89,712,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,9393796aa0085f07308b3732a2e1f440,4,,8 months ago,2023-08-24 16:14:32.809785,,,,0,3,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,5cf23cea9a0421419dbb850a402a8f42,5,,8 months ago,2023-08-24 16:14:33.398300,,,,0,56,15,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,28f13284dbeb71712409760d596e8101,5,"Visiting from California, and kids decided to take us here. Food was great, and so was the service. We ordered the tofu pad thai, spicy catfish and a chicken dish with gravy. It was really good.",8 months ago,2023-08-24 16:14:33.402254,,,,0,187,81,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,9f5a727866532341a264e52414b4f871,4,Two of us ordered 4 items for lunch. Three out of the four dishes were above average. The fish cakes were were too thin and they became drt after being deep fried. The service was good and I do recommend this place.,8 months ago,2023-08-24 16:14:33.406004,,,,0,38,500,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,881a05c472303952aad788453573d69e,5,,8 months ago,2023-08-24 16:14:33.409229,,,,0,2,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,225af81ead9bb3b81215be9ce075e6c5,3,,8 months ago,2023-08-24 16:14:33.411303,,,,0,202,2066,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,205221d0192dad317d4ecd56a90c7cde,3,"Was in area for Burmese food festival. Decided to grab some Thai flavors after passing Ayada. The chicken with broad noodles was good. Enjoyed the chives fried cake. The Penang chicken curry came with a small bowl of rice. Likely need to order another for $2 if you re hungry. $8 for draft or $7 for bottled beer. We ordered the draft Allagash white, didn t have it so got the Sapporo bottle instead. Bad news is we got billed for the $8 draft. My experience at other restaurants that bill you incorrectly, they usually comp the item. Also noticed the recommended gratuity on the check was the total meal with the tax. I think restaurants really need to do better on this. Can t imagine why a customer needs to pay extra gratuity for tax. Seating is a bit tight and the table we were at for 2 was by the entrance. Small table that can barely fit 3 dishes. Overall food was okay but service and environment can be improved upon",8 months ago,2023-08-24 16:14:33.413746,,,,1,299,3094,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,a82be0cc3ee6851996d7d76f55bf1be7,5,Vegetarian options: A large part of the menu is vegetarian friendly Food,8 months ago,2023-08-24 16:14:33.416155,,,,0,84,122,True,Food,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,e93f61658cba836869d13a7ac92673b7,5,Great authentic Thai food! Lots of options in the menu that are fully gluten-free and clearly marked as GF. The server also made sure all our items were gluten free (everything from noodles to sauces),8 months ago,2023-08-24 16:14:33.419204,,,,0,28,22,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,5574d84a93d083775bcfe4f33a664d6c,5,,8 months ago,2023-08-24 16:14:33.421698,,,,0,4,7,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,d61edcd2abebe3c07df55f0ce96675de,4,"Wow, I m impressed with everything I had here. Specially with Ribeye drunken noodles , this was the best one from what I ordered. Steak that came w drunken noodles was juicy, tender and drunken noodles was spicy and was cooked in a way I like. This dish was phenomenal! Had a nice experience in this cozy restaurant. Was my first time here but this will definitely be my go to Thai place in Queens.",8 months ago,2023-08-24 16:14:33.423840,,,,1,53,126,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,19797700bb65a09a53b6e8731699a3e2,5,,8 months ago,2023-08-24 16:14:33.968769,,,,0,5,70,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,6546e036478bcfb228860c78f9a2249a,5,,8 months ago,2023-08-24 16:14:33.972521,,,,0,1,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,7d1518bd21c111e51a29a24ed1859fd5,4,Their mango sticky rice is,9 months ago,2023-07-24 16:14:33.975332,,,,0,31,18,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,73b3fe0c3afc6424917e5a8bba0ab38a,1,,9 months ago,2023-07-24 16:14:33.978539,,,,0,,,,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,ecdce338f60bbd238a9c53ce638f23cb,1,,9 months ago,2023-07-24 16:14:33.981267,,,,0,,,,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,54b40eb17513573ec35439ae49d7040e,1,,9 months ago,2023-07-24 16:14:33.983940,,,,0,,,,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,412339f983bc25d8a3ba49d3ca49e71d,1,"I dont recommend this place for bad CUSTOMER SERVIC BY OLDER LADIES. Don t get me wrong the food s good here but the lady here s so rude. This is our second time dining in. First time we feel that the customer service s great so we do tip them well.And they re men by the way. Today we dined in for dinner and the First older Lady who serves us was not patience. And first order which was salad s not including crab even we order the crab one. So we decide tipping low this time but the second older lady shout at me and said   really? In New York YOU GOTTA TIP AT LEAST 18% . I said I do tip u 10% but she s not happy and make me tip 18%. I feels like I was robbed by that lady and surely make me uncomfortable .Really terrible experience we got today and karma s waiting for u for doing this action, lady. I do appreciate the chefs for making us amazing food tho. But surely ,we re not coming back again.",9 months ago,2023-07-24 16:14:33.986466,,,,4,2,2,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,8c3166cbd9a4415d90af6fef8ab3a476,5,Excellent attention. Super recommended Excellent attention. highly recommended,9 months ago,2023-07-24 16:14:33.988978,,,,0,71,17,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,07d0c80c54a88d049f36c823590a88a5,5,Always a great dinning experience with Ayada! Food is fresh and being served quickly. Great seasonal cocktails too!,9 months ago,2023-07-24 16:14:33.991506,,,,2,5,6,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,357895bf7dd49466635056c4a077c3df,5,,9 months ago,2023-07-24 16:14:33.994085,,,,0,99,308,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,fca02fd486abed7186b5b65eb5d31296,4,"I saw a lot of people recommended so my family and I gave it a try. I would recommend you to come early because it might get packed. We got seated right away as a group of 4 during peaked hours. The service was really welcoming and friendly. The atmosphere of the restaurant was alright because my brother and I got some mosquito bites and I also saw a fly bugging around our table. In terms of food, it was decent. Our favorite was the Pad Thai, the classic: it was so flavorful and balanced. We also loved the Thai Ice Tea. The Drunken Noodles, the Tom Yum Soup, and the Mango Sticky Rice were okay, nothing to complain about. As a group of 4, our dinner wasn t expensive. I would recommend this place for Thai food, and I would love to come back to try more dishes.",9 months ago,2023-07-24 16:14:34.573417,,,,4,35,85,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,8aa074d44ae4d5649eee3d585d8bb291,5,Best Thai food I ve had in a while. Duck with Penang curry at a Thai level spice was nothing short of perfection. Unlike many new Thai places Ayada tastes extremely authentic like when I used to visit my Thai friends home as a kid. Getting the right spice balance with all the aromatic elements especially not ruining the coconut milk lightness and Thai basil is what I am happily pleased about. My wife had drunken noodles with salad and a roll; the drunken noodle were perfect and the peanut sauce on the salad was an exciting twist to a familiar flavor. We started with crab cakes which were a nice sized Ap. Then also got mussels which were delicious with there house made tangy zesty spicy green sauce. Thai iced coffees and lychee drink were huge for large which we also enjoyed. We over stuffed our selves with mango and sticky rice which also did not disappoint. I had forgotten that their mango was tough like papaya with a nuttier deeper sweeter taste than a mango from the americas. Overall the service and atmosphere were accommodating and quaint. My wife and I will be returning.,9 months ago,2023-07-24 16:14:34.577034,,,,2,138,295,True,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,17d4a1f0fc43685c5e4b1b86db8f7390,5,"Cute spot, food, and drinks on point.",9 months ago,2023-07-24 16:14:34.580410,,,,0,11,,False,,
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,e288c7a8cf279b0ff0b499879045c153,5,One of my favorite Thai spots ever!,10 months ago,2023-06-24 16:14:34.583419,,,,0,5,,False,,
