place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,35595ea4483f3afa3128a1d165cd1bec,5,"Got to know about the baked roast pork bun thru my nephew, so I went to Chinatown (nyc) looking for the shop and found it and got me a lot of them, I also got the pineapple bun with roast pork which looks delicious!. It s a super tiny place ( and you know what they say about tiny places..best everything ) no seats   you ask and you leave and eat it somewhere. 3 star for service .. those women are not that friendly but hey! You can t go without the merchandise for it is that good   otherwise I ll leave  letting them know what they are going to die of!     and 3 star for atmosphere cause too tiny it gets crowded like hell.. if you go by 8-9 am is heaven! Otherwise endure it and get your buns  . I have posted a review on MEI LAI WAH NOODLES BAR as well. Don t know if they are the same owners or different ones but they have the same name . The noodles are on Pell St. ENJOY!",3 weeks ago,2024-03-07 18:44:50.179372,,,,0,2,2,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,84538a088782aae2bd37aa1a6ae31fa2,4,Pineapple pork bun - 4/5 - Excellent value for money. Theres a lot of meat in it and its really delicious! Shrimp dumpling - 3/5 - Average taste,3 weeks ago,2024-03-07 18:44:50.183630,,,,0,39,6,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,1bdfc335d0d6d62f6e1a25b228094ca0,5,The pork buns were so good!!! Super tasty and flavorful! I got like 6 and the price was great!,3 weeks ago,2024-03-07 18:44:50.187521,,,,0,2,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,379d3269f42817b1c25d02c563af0495,5,,3 weeks ago,2024-03-07 18:44:50.191578,,,,0,4,159,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,cfb5a6ef7d3dff99a1a7d108df44a668,5,"Fast and efficient service, very good food. For those who want to learn more about Chinese cuisine, this place is highly recommended. Wonton, bun, dumplings and etc. Everything can be found there. Also noteworthy is the impeccable cleanliness of the place, considering that the kitchen is visible to customers.",3 weeks ago,2024-03-07 18:44:50.195490,,,,0,291,1175,True,"Atendimento rapido e eficiente, comida muito boa. Pra quem deseja conhecer mais da culinaria chinesa, esse lugar e super indicado. Wonton, bun, dumplings e etc. Tudo pode ser encontrado ai. Destaque, ainda, para a limpeza do local, impecavel, considerando que a cozinha fica a vista dos clientes.",
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,9c06eafd6c12006e767a114471e25b7a,5,Tolerating the bad attitude and laziness with which they serve you is worth it because the food is very good so my 5 stars are because of the food but for the service I would give a minus -3 stars.,3 weeks ago,2024-03-07 18:44:50.199337,,,,0,11,1,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,b08b1cbd95ebf123ff7c3fb7b2d157a0,4,"Pineapple pork buns are good. Nice flaky crust. Salty, sweet. Nice meaty texture. Their other stuff is average. Take out only. They need a larger awning so that people can eat under it.",3 weeks ago,2024-03-07 18:44:50.203054,,,,0,361,435,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,ce59f508ba24f8b121b6f34925ae629e,5,"The pork and pineapple bun + pork bun were both so, SO good! No seating is available, so be prepared to stand outside.",3 weeks ago,2024-03-07 18:44:50.207179,,,,0,32,19,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,801015ede7d4e0781cdc338408de6339,5,Pretty popular place. My wife love it. The meat is a bit too sweet for me but that s about personal preferences.,3 weeks ago,2024-03-07 18:44:50.210677,,,,0,10,1,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,6d4ba1e3de7e254d87d98ee5a8b5e7df,5,Pork bun is the best and so tasty Shumai taste good Affordable Food : 5/5,3 weeks ago,2024-03-07 18:44:50.214028,,,,0,21,64,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,a0b069deab2a72e5c1b5736dfce22174,5,"Tried the infamous pineapple and roasted pork bun and I now know why it is so famous. Its so good, fresh and juicy. Ill definitely go there again",3 weeks ago,2024-03-07 18:44:51.009782,,,,0,36,131,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,ae8dae57f9d0e4995fd4e323c04b60f8,5,"It s a must visit place, I was not sure about trying the pineapple pork bun but I did give it a try and mann it was perfect I even went to same place again just for eating that!",3 weeks ago,2024-03-07 18:44:51.014796,,,,0,21,36,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,e9dcda66a41aeebad3afa226a0c68bb8,5,"Paid for a steamed bun and baked bun. Together it was around $5 something. Good taste, good texture. Not gummy and chewy but firm and fluffy. Use the kiosk and the beat the line.",4 weeks ago,2024-02-29 18:44:51.019292,,,,1,1,1,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,e7bf59c12024aa7c7fe55d662b2e5857,4,,4 weeks ago,2024-02-29 18:44:51.022384,,,,0,166,1627,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,82a49d082fa2c459fcdb590e09e42ec6,5,"Alas, with Hop Shing gone, Mei Lai Wah is now the undisputed char siu bao king of Chinatown. Big fatty, fully stuffed baos is what you get. Get two or three and you can be big, fat and fully stuffed too.",a month ago,2024-02-28 18:44:51.026016,,,,0,60,95,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,9650a018bb6db910555071dcefca3798,5,"I went on purpose to try the meat bun, it was very good and it cost $1.95 for the super small place and the line was impressive",a month ago,2024-02-28 18:44:51.030309,,,,0,23,38,True,"Fui adrede a probar el bollo de carne,estaba muy bueno y costaba 1,95 dolares el local super pequeno y la cola impresionante",
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,3c5ec291c8436a42873b8d5d8b77679e,5,,a month ago,2024-02-28 18:44:51.035011,,,,0,,,,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,691dd595a6d5fe56fcc10fb89c0929f5,4,,a month ago,2024-02-28 18:44:51.037625,,,,0,2,,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,ea9d0c1c9ed0101a76ad2d741778f4f9,3,,a month ago,2024-02-28 18:44:51.041417,,,,0,71,1278,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,1e4b5fed5b8846d67f2769ac2e263ddb,5,"Since this place has blown up due to some viral videos, be prepared for at least a 20-30 minute wait. Also, be prepared to be yelled at by the owners of the surrounding businesses, the line blocks their store fronts, and Mei Lai Wah needs to manage the line better to prevent this from happening. The buns are absolutely divine. The breading is just so YUM! Its absolutely worth the wait! Its super affordable as well.",a month ago,2024-02-28 18:44:51.044955,,,,0,146,157,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,d42f88aa913fe881cfee6024a0c22160,1,"only fat, we threw away the 3, there are much better elsewhere, I advise against it",a month ago,2024-02-28 18:44:51.992032,,,,0,12,4,False,"que du gras, on a jete les 3, il y a bien meilleur ailleurs, je vous deconseille",
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,6c758758d097eae2763c2b189a912286,5,,a month ago,2024-02-28 18:44:51.996862,,,,0,6,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,696c47e138a3ac5fe2c4e8c0f0357c25,5,,a month ago,2024-02-28 18:44:52.000758,,,,0,27,12,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,f91dbf070fc69ec4d59fa144cb1720b3,4,,a month ago,2024-02-28 18:44:52.004148,,,,0,64,70,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,449307a21426b486f9c46bb03cde1e91,5,"The absolutely best Roast Pork Bun I have ever eaten. I ordered two and left, they were so delicious, I went back for two more.  There is usually a long line, but it goes very quickly. You can order at the cashier or there are two computer screens inside to order from, very easy.  There is no parking in front, very difficult to park.  I highly recommend stopping here for a bite to eat.   I will definitely go back again.",a month ago,2024-02-28 18:44:52.008318,,,,0,352,3327,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,25fae31fc9154abc6d0fa4ee912a34f6,5,The 8th Wonder of the World,a month ago,2024-02-28 18:44:52.012412,,,,0,118,97,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,0553f5ff5ec711353e9d6288b3041c0f,5,"Extremely crowded. Dont wait in the long line. If you have cash you can go right to the inside and order. Also there are 2 more kiosk right inside the door. The pineapple bum was good, but the Sam wai was amazinggggg.",a month ago,2024-02-28 18:44:52.016677,,,,0,18,31,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,8552e09bc57611598942380640305443,5,,a month ago,2024-02-28 18:44:52.020567,,,,0,2,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,40600a57ab90e395af775417c553c945,5,,a month ago,2024-02-28 18:44:52.023697,,,,0,158,215,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,d7175d0db2f63d08bf4aaa5916d3f07d,1,"This place bun used to be so good. Now, the meat inside is all fat. Cant believe people in the line and pay $2 for this.",a month ago,2024-02-28 18:44:52.026792,,,,0,1,1,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,7f2e446e4a5932e3336a28878653e07b,3,,a month ago,2024-02-28 18:44:52.807674,,,,0,94,140,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,58816690840634239763efd12d6df24d,5,The pineapple pork buns are so yummy and cheap. You can skip the long line usually if u pay cash and order inside. Although sometimes the kiosk orders seem to come out pretty quick too but you save a little on the card fee by using cash,a month ago,2024-02-28 18:44:52.812571,,,,0,10,4,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,c8aafc4568b6d3dd3abf79ee25d4d208,5,,a month ago,2024-02-28 18:44:52.817456,,,,0,361,632,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,0d6d9116ef8eff3eb8e97deed608bbef,5,,a month ago,2024-02-28 18:44:52.822001,,,,0,146,45,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,e6f639ba5b516be03184c1e7f2bbeff9,5,We ordered some pineapple bun with pork and it was delicious! The line was long but there s a kiosk outside to order (which I highly recommend bc I feel like that was faster than ordering inside). The kiosk is card only so be mindful of that. We wanted to try out the pineapple bun with the custard inside but it was sold out sadly. Will definitely stop by again!,a month ago,2024-02-28 18:44:52.825630,,,,1,159,265,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,60354221345543e5e3c74376e6a03770,5,,a month ago,2024-02-28 18:44:52.829341,,,,0,32,872,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,3f3551b2a101a44d1b2b1f084cbc7b1b,4,,a month ago,2024-02-28 18:44:52.832907,,,,0,15,,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,48e49ce2d13bb3e1df84245dd9f88846,5,Quick service and great prices. The pork buns were tasty,a month ago,2024-02-28 18:44:52.836539,,,,0,88,21,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,d9abeab7fde209e8ed1fe1e155a29941,5,Great takeaway bakery with pork and other lovely buns.,a month ago,2024-02-28 18:44:52.840296,,,,0,502,684,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,0f4a83c570bfe9f7dde839b7ba2e2a89,5,,a month ago,2024-02-28 18:44:52.843813,,,,0,8,6,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,6d04f241e52a1412fd82dbbee817471e,5,,a month ago,2024-02-28 18:44:53.624362,,,,0,1,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,cb6d0ed1671872ed841c5987ff389121,3,"Mmmkay, usually Everytime id try this place there s a long line. But today at around 11 am there was no line outside so I was like here s my chance!! Finally! well inside was tiny and chaotic..people literally walking all over eachother. The staff were very fast which was good. Over all, not a pleasant ordering or dining experience. I ordered the famous pineapple pork bun the pineapple bun itself is DIVINE!!!! sweet flaky and one of a kind..one I hadn t had before. So that gets a 10/10. But despite the Pork sauce was delicious- the pork was mainly chunks of fat!!! I spit out most of it has it actually been meat? Would have been 10/10 for the whole thing. Overall will not come here again but dang was that pineapple bun amazing",a month ago,2024-02-28 18:44:53.629297,,,,0,16,9,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,6f78906a015fe6d214c02e979292dd3a,3,,a month ago,2024-02-28 18:44:53.633356,,,,0,26,30,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,2f62b7665a3602fad475a0bd13aa2dcc,5,always loved this place the best pork buns,a month ago,2024-02-28 18:44:53.637511,,,,0,12,9,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,1cf45d7b64b219448e8cb4c18ed96b0c,5,,a month ago,2024-02-28 18:44:53.641880,,,,0,4,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,f2e6a4bd937e261cf955e2c918805962,5,,a month ago,2024-02-28 18:44:53.644550,,,,0,3,2,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,dc70c03e28159a60834c378a0590734b,5,Got a pork bun here and it was SO GOOD. Easily the best Ive ever had. So melt in your mouth. Totally worth trying.,a month ago,2024-02-28 18:44:53.648298,,,,0,8,,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,1369f5c87778f6ec0f6f1eda3c65c59c,5,"Best pineapple pork buns around, pay with cash and skip the line",a month ago,2024-02-28 18:44:53.652226,,,,0,23,14,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,97de9e8665bd898b91273a2fea168cca,5,Pineapple pork bun is amazing! So is the roast pork bun. Line moves fast.,a month ago,2024-02-28 18:44:53.656595,,,,0,12,2,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,8b0ac102f11fea13f7c87bf0fd18925e,5,I gotta say if you re in CHINATOWN YOU NEED TO STOP HERE!! Pineapple pork buns for $2.50 are not only cheap but taste amazing. Worth the wait in line I promise you ! Parking: Go with someone so you don t have to struggle with finding parking!!!,a month ago,2024-02-28 18:44:53.660026,,,,0,6,5,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,d0197c5dfc43ebff87c24f90fb8bbaad,5,I paid with cash and didnt have to wait in the long line.,a month ago,2024-02-28 18:44:54.663876,,,,0,16,336,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,1bd29f917ca5da1aa9e1950f4dd2df8b,5,,a month ago,2024-02-28 18:44:54.669016,,,,0,1,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,653e64beec8a1cb410284c15e3c78494,5,,a month ago,2024-02-28 18:44:54.673572,,,,0,13,502,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,4a2e3614a34e6cab799b32fbd32fe09a,5,Many vegetarian options and yummy pineapple buns! We went on LNY and had to wait around thirty mins to order but was worth it and good price (:,a month ago,2024-02-28 18:44:54.677071,,,,0,122,418,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,88c75ca5f3dfc2b83531975b97b636d1,5,Pork bun is our favorite,a month ago,2024-02-28 18:44:54.680848,,,,0,63,379,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,73a327cde322b74568a89a57e89f53ef,2,"They seemed super busy and it took a while just to get a few pork buns that I preordered for pickup. The fat in every pork bun was gross but the sauce they used with it was tasty. It would be so much better if they used lean meats but the texture of the fat is disgusting. The pineapple pork bun was the best.. but I had to remove the filling because there was way too much fat. The big bun was the worst.. it says the filling contains chicken, pork, and egg but there s this random dark chunk of mystery meat.. My cat won t even eat the filling inside these buns. Good bread though.",a month ago,2024-02-28 18:44:54.684345,,,,1,4,1,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,4596af00894c275dfe6a1e3968f4b463,5,The buns are worth the hype and worth the wait! My only complaint (which doesnt affect my rating because I came for the buns which were excellent!) is the congee with chicken. The flavor was tasty but what I ordered wasnt good because it wasnt actual chicken but some kind of flavored substitute. I wasnt expecting the not-real consistency so it threw me off. I would not order it again and instead I would get more buns!,a month ago,2024-02-28 18:44:54.688267,,,,0,2,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,db971cfef854024832c7b4f3c60625be,4,,a month ago,2024-02-28 18:44:54.691785,,,,0,107,5,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,7ca518d7784fe2b4746c3bf7e8942029,4,,a month ago,2024-02-28 18:44:54.694474,,,,0,11,6,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,f154fee6c46f6a6743f525e761e66734,4,,a month ago,2024-02-28 18:44:54.697171,,,,0,2,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,10dc050cc3e21818d97489fed99a8c68,5,The roast pork bun and pineapple pork bun are absolutely amazing. Incredibly efficient even with the long lines,a month ago,2024-02-28 18:44:55.422393,,,,0,38,15,True,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,6b051ffabadb7479e4f4490a5b39a530,5,,a month ago,2024-02-28 18:44:55.427526,,,,0,6,,False,,
ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,72ba8060c73c14197b1e3482b2b320f5,5,,a month ago,2024-02-28 18:44:55.430774,,,,0,109,21,True,,
